RecordNumber	Tags	Indicators	Content	
606	505	00	$tWhat is a narrative fact? /$rBruner, Jerome --$t(The death of) the ethics of historical practice (and why I am not in mourning) /$rNovick, Peter --$tWill to truth: a reply to novick /$rLichtenberg, Judith --$tObjectivity as a problem: an attempt at an overview /$rMargolis, Joseph --$tFactual fissures: claims and contexts /$rHerzfeld, Michael --$tHow journalists visualize fact /$rEricson, Richard --$tNixon postmortem /$rSchwartz, Barry$gand$rHolyfield, Lori --$tRule of product substitution in presidential campaign news /$rZaller, John --$tManipulating public opinion with moral justification /$rMcGraw, Kathleen --$t""Just the facts, ma'am"": political facts and public opinion /$rKuklinski, James ... [et al.] --$tLegal and ethical limitations of factual misrepresentation /$rCowan, Geoffrey --$tImpact of factual versus fictional media portrayals on cultural stereotypes /$rMurphy, Sheila --$tIndividual and cultural reality monitoring /$rJohnson, Marcia --$tStruggle in cyberspace: fact and friction on the World Wide Web /$rKatz, James
606	500	\\	$a""November 1998.""
606	650	\0	$aMass media$xObjectivity.
606	650	\0	$aMass media$xInfluence.
606	650	\0	$aFacts (Philosophy)
606	650	\0	$aInterpretation (Philosophy)
606	650	\0	$aConstructivism (Philosophy)
606	700	1\	$aStrange, Jeffrey J.
606	700	1\	$aKatz, Elihu,$d1926-
606	710	2\	$aAmerican Academy of Political and Social Science.
606	830	\0	$aAnnals of the American Academy of Political and Social Science ;$vv.560.$x0002-7162
606	988	\\	$a20020608
606	906	\\	$0OCLC
			
607	LDR		00658nam a2200193 a 4500
607	001		008623790-X
607	005		20020606104010.5
607	008		010424s1999\\\\sp\\\\\\\b\\\\000|0\spa\d
607	020	\\	$a8481693146
607	035	0\	$aocm43402489
607	100	1\	$aNavarro Puerto, Mercedes.
607	245	10	$aUngido para la vida :$bexégesis narrativa de Mc 14,3-9 y Jn 12,1-8 /$cMercedes Navarro Puerto.
607	260	\\	$aEstella, Navarra :$bEditorial Verbo Divino,$c1999.
607	300	\\	$a353 p. ;$c24 cm.
607	490	1\	$aAsociación Bíblica Espanola ;$v36
607	504	\\	$aIncludes bibliographical references (p. [331]-350).
607	830	\0	$aAsociación Bíblica Espanola ;$v36.
607	988	\\	$a20020608
607	906	\\	$0MH
			
608	LDR		01105nam a22002297a 4500
608	001		008623891-4
608	005		20020606104010.5
608	008		010424s1998\\\\is\\\\\\\\\\\\000|0\eng\d
608	035	0\	$aocm43301997
608	245	04	$aThe Toriland trial :$ba public trial on boundaries of political speech : before the international tribunal sitting at the 11th Congress of the International Association of Jewish Lawyers and Jurists : Jerusalem, December 29, 1998.
608	246	30	$aTrial on boundaries of political speech
608	260	\\	$aTel Aviv, Israel :$bInternational Association of Jewish Lawyers and Jurists,$c[1998?]
608	300	\\	$a28 p. :$bill. ;$c27 cm.
608	500	\\	$a""Prepared under the academic supervision of the Editorial Board of the Law Review of the Faculty of Law, Bar-Ilan University - Bar-Ilan Law Studies""--P. [4] of cover.
608	650	\0	$aTrials (Sedition)
608	650	\0	$aFreedom of speech.
608	650	\0	$aMock trials.
608	650	\0	$aJewish lawyers.
608	710	2\	$aInternational Association of Jewish Lawyers and Jurists.
608	710	2\	$aUniversiṭat Bar-Ilan.$bFaḳulṭah le-mishpaṭim.
608	988	\\	$a20020608
608	906	\\	$0MH
			
609	LDR		01072cam a2200313 a 4500
609	001		008623994-5
609	005		20020606104010.5
609	008		990823s1999\\\\ke\a\\\\\bs\\\000\0\eng\\
609	010	\\	$a   99891894 
609	020	\\	$a9966944028
609	035	0\	$aocm42772438
609	040	\\	$aDLC$cDLC$dDLC
609	042	\\	$alcode
609	043	\\	$af-ke---
609	050	00	$aHG1343$b.N395 1999
609	082	00	$a332.4/56/096762$221
609	100	1\	$aNdung'u, Njuguna.
609	245	10	$aMonetary and exchange rate policy in Kenya /$cby Njuguna S. Ndung'u.
609	260	\\	$aNairobi :$bAfrican Economic Research Consortium,$cc1999.
609	300	\\	$a27 p. :$bill. ;$c25 cm.
609	490	1\	$aAERC research paper ;$v94
609	500	\\	$a""March 1999.""
609	504	\\	$aIncludes bibliographical references (p. [23]-25).
609	650	\0	$aMonetary policy$zKenya.
609	650	\0	$aForeign exchange$zKenya.
609	776	08	$iOnline version:$aNdung'u, Njuguna.$tMonetary and exchange rate policy in Kenya.$dNairobi : African Economic Research Consortium, ©1999$w(OCoLC)654242863
609	830	\0	$aAERC research paper ;$v94.
609	988	\\	$a20020608
609	906	\\	$0DLC
			
610	LDR		00964nam a2200289Ia 4500
610	001		008624096-X
610	005		20020606104010.5
610	008		010424s1997\\\\cc\\\\\\\b\\\\000|0\eng\d
610	020	\\	$a9627471321
610	035	0\	$aocm39339027
610	040	\\	$aHNK$cHNK
610	043	\\	$aa-cc-hk
610	050	\4	$aBR1295.H6$bK857 1997
610	090	\\	$aBR1295.H6$bK857 1997
610	100	1\	$aGuo, Naihong.
610	245	12	$aA church in transition /$cKwok Nai Wang.
610	250	\\	$a1st ed.
610	260	\\	$aHong Kong :$bHong Kong Christian Institute,$c1997.
610	300	\\	$a175 p. ;$c21 cm.
610	504	\\	$aIncludes bibliographical references.
610	505	0\	$aOpportunities in the colonial era -- Changes after the reversion to China -- Towards a citizens' church.
610	650	\0	$aChurch and state$zChina$zHong Kong.
610	650	\0	$aChristians$zChina$zHong Kong.
610	651	\0	$aHong Kong (China)$xHistory$yTransfer of Sovereignty from Great Britain, 1997.
610	655	\7	$aHistory.$2fast
610	988	\\	$a20020608
610	906	\\	$0OCLC
			
611	LDR		01284nam a2200313ui 4500
611	001		008624196-6
611	005		20100218122347.0
611	008		010423q16441735cc\\\\\\\\\\\\000\0\chi\d
611	035	0\	$aocn793166192
611	035	0\	$aocm46795234
611	035	0\	$aocn793178639
611	100	0\	$6880-01$aYanxiayishi.
611	245	10	$6880-02$a(Xin juan pi ping xiu xiang) qiao lian zhu xiao shuo :$b15 hui /$cYanxiayishi bian ci.
611	246	3\	$6880-03$aQiao lian zhu xiao shuo
611	246	1\	$aXu san cai zi shu
611	260	\\	$6880-04$a[China] :$bKe yu tang,$c[Qign chu between 1644 and 1735]
611	300	\\	$a5 v.
611	500	\\	$aQi Rushan collection, in rare books room.
611	500	\\	$aDouble leaves, oriental style, in case.
611	500	\\	$aBlockprint.
611	500	\\	$6880-05$aFei ye ti: Qiao lian zhu, [you ming] De san cai zi shu xu ti yu gui mao.
611	880	0\	$6100-01$a烟霞逸士．
611	880	10	$6245-02$a(新鐫批評繡像)巧聯珠小說 :$b15回 /$c烟霞逸士編次.
611	880	3\	$6246-03$a巧聯珠小說
611	880	\\	$6260-04$a[China] :$b可語堂,$c[淸初 between 1644 and 1735]
611	880	\\	$6500-05$a扉頁題: 巧聯珠, [又名]德三才子書序題于癸卯.
611	830	\0	$aNational Library of China -- Harvard-Yenching Library Chinese rare book digitization project.$5net
611	988	\\	$a20021213
611	906	\\	$0MH
			
612	LDR		01096cam a2200289 a 4500
612	001		008624297-0
612	005		20090417010509.0
612	008		901017s1990\\\\ua\\\\\\\bc\\f001\0\arar\
612	010	\\	$a   90960636 
612	020	\\	$a9770124087 :$c£E3.40
612	035	0\	$aocm23078981
612	040	\\	$aDLC$cDLC$dDLC
612	043	\\	$af-ua---
612	050	00	$aKRM3791$b.A93 1990
612	100	1\	$aʻAwdah, Abū al-Futūḥ Ḥāmid.
612	245	10	$aBibliyūjrāfiyā dirāsāt al-amn al-ʻāmm wa-al-shurṭah wa-al-ʻulūm al-jināʼīyah min 1955 ilá 1988 /$cAbū al-Futūḥ ʻAwdah, Nāṣir al-Anṣārī.
612	260	\\	$a[Cairo] :$bal-Hayʼah al-Miṣrīyah al-ʻĀmmah lil-Kitāb,$c1990.
612	300	\\	$a104 p. ;$c24 cm.
612	500	\\	$aIncludes index.
612	610	20	$aHayʼah al-Miṣrīyah al-ʻĀmmah lil-Kitāb$vCatalogs.
612	650	\0	$aCriminal law$zEgypt$xBibliography$vCatalogs.
612	650	\0	$aCriminal law (Islamic law)$xBibliography$vCatalogs.
612	650	\0	$aPolice$zEgypt$xBibliography$vCatalogs.
612	650	\0	$aCriminology$zEgypt$xBibliography$vCatalogs.
612	700	1\	$aAnṣārī, Nāṣir.
612	988	\\	$a20020608
612	906	\\	$0DLC
			
613	LDR		01724cam a2200361 a 4500
613	001		008624403-5
613	005		20030210110356.0
613	008		000908s2000\\\\enk\\\\\\b\\\\001\0\eng\d
613	010	\\	$a  2001339390
613	015	\\	$aGBA0-W0985
613	020	\\	$a0571193226
613	035	0\	$aocm45304789
613	040	\\	$aUKM$cUKM$dBUF$dDLC
613	042	\\	$alccopycat
613	050	00	$aGT3020$b.F33 2000
613	082	04	$a394.14$221
613	082	00	$a394.1/4$221
613	245	04	$aThe Faber book of smoking /$cedited by James Walton.
613	246	30	$aSmoking
613	260	\\	$aLondon :$bFaber and Faber,$c2000.
613	300	\\	$axvi, 334 p. ;$c24 cm.
613	504	\\	$aIncludes bibliographical references and index.
613	505	2\	$aPt. 1. The history of smoking. The first accounts -- Arrival in Europe to global domination -- Sneezing for pleasure: the rise of snuff -- The return of smoking and of smoking debates -- The all-conquering cigarette -- Has mankind all these years been nursing a viper in its bosom? -- Armageddon time. pt. 2. Smoking themes. Women and smoking -- Smokers v. non-smokers -- The true smoker; or, The hopeless addict -- Writing and smoking -- Smoking, prison and prison camps -- Soldiers and smoking -- Smoking, sex and seduction -- Giving, receiving, bonding -- All in the mind: smoking and thinking -- Young smokers -- A packet of twenty [collection of poems, excerpts, letters, etc.]
613	650	\0	$aSmoking$xHistory$vMiscellanea.
613	650	\0	$aTobacco use$xHistory$vMiscellanea.
613	650	\2	$aSmoking$xhistory.
613	655	\7	$aHistory.$2fast
613	655	\7	$aMiscellanea.$2fast
613	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
613	655	\7	$aMiscellanea.$2fast$0(OCoLC)fst01423854
613	700	1\	$aWalton, James,$d1962-
613	988	\\	$a20020608
613	906	\\	$0OCLC
			
614	LDR		01122cam a22003254a 4500
614	001		008624515-5
614	005		20051121095452.0
614	008		001113s2000\\\\it\\\\\\\b\\\\001\0\ita\\
614	010	\\	$a  2001318963
614	020	\\	$a8814083592
614	035	0\	$aocm50005080
614	040	\\	$aDLC$cDLC$dDLC
614	042	\\	$apcc
614	043	\\	$ae-it---
614	050	00	$aKKH2101$b.B67 2000
614	082	00	$a342.45/029$221
614	100	1\	$aBorsi, Luca.
614	245	10	$aClasse politica e costituzionalismo :$bMosca, Arcoleo, Maranini /$cLuca Borsi.
614	260	\\	$aMilano :$bGiuffre,$c2000.
614	300	\\	$avi, 606 p. ;$c24 cm.
614	490	1\	$aArchivio di storia costituzionale e di teoria della costituzione. Biblioteca ;$v3
614	504	\\	$aIncludes bibliographical references (p. [489]-593) and indexes.
614	650	\0	$aConstitutional history$zItaly.
614	650	\0	$aSocial classes$xPolitical aspects$zItaly$xHistory.
614	600	10	$aMosca, Gaetano,$d1858-1941.
614	600	10	$aArcoleo, Giorgio,$d1851-1914.
614	600	10	$aMaranini, Giuseppe.
614	830	\0	$aArchivio di storia costituzionale e di teoria della costituzione.$pBiblioteca ;$v3.
614	988	\\	$a20020608
614	906	\\	$0DLC
			
615	LDR		00707ntm a2200217 a 4500
615	001		008624619-4
615	005		20020606104010.5
615	008		010425s1989\\\\maua\\\\\mb\\\000|0\eng\d
615	035	0\	$aocm77066908
615	040	\\	$aHRA$cHRA
615	100	1\	$aBarber, Elizabeth K.
615	245	14	$aThe association of a T lymphocyte protein tyrosine kinase (p56lck) with the CD4 and CD8 antigens /$cElizabeth K. Barber.
615	260	\\	$c1989.
615	300	\\	$aviii, 83 leaves :$bill. ;$c29 cm.
615	502	\\	$aThesis (A.L.M. (Biology))--Harvard University, 1989.
615	504	\\	$aIncludes bibliographical references (leaves 74-83).
615	650	\0	$aCD antigens.
615	650	\0	$aT cells.
615	650	\0	$aProtein-tyrosine kinase.
615	988	\\	$a20020608
615	906	\\	$0MH
			
616	LDR		01017nam a2200253 a 4500
616	001		008624728-X
616	005		20024617123543.0
616	008		010511m20002001ja\a\\\\\\\\\\000\1\jpn\d
616	020	\\	$a4106463016 (v. 1)
616	035	0\	$aocm46931779
616	040	\\	$aCU-S$cCU-S$dMH-HY
616	050	\4	$aPL865.O7138$bA6 2000x
616	100	1\	$6880-01$aYoshimoto, Banana,$d1964-
616	240	10	$aWorks.$kSelections.$f2000
616	245	10	$6880-02$aYoshimoto Banana jisen senshū =$bCollected works of Yoshimoto Banana, an author's selection /$cYoshimoto Banana.
616	246	31	$aCollected works of Yoshimoto Banana
616	260	\\	$6880-03$aTōkyō :$bShinchōsha,$c2000-2001.
616	300	\\	$a4 v. ;$c20 cm.
616	505	0\	$a1. Okaruto = Occult -- 2. Rabu = Love -- 3. Desu = Death -- 4. Raifu = Life.
616	880	1\	$6100-01$a吉本ばなな,$d1964-
616	880	10	$6245-02$a吉本ばなな自選選集 =$bCollected works of Yoshimoto Banana, an author's selection /$c吉本ばなな.
616	880	\\	$6260-03$a東京 :$b新潮社,$c2000-2001.
616	988	\\	$a20021217
616	906	\\	$0OCLC
			
617	LDR		01754pam a2200349 a 4500
617	001		008624830-8
617	005		20020606104010.5
617	008		000630s2000\\\\ohu\\\\\\b\\\\000\0\eng\\
617	010	\\	$a   00058567 
617	020	\\	$a087972823X (cloth)
617	020	\\	$a0879728248 (paper)
617	035	0\	$aocm44619459
617	040	\\	$aDLC$cDLC$dDLC
617	043	\\	$an-uso--
617	050	00	$aPS1555.D88$bA6 2000
617	082	00	$a813/.3$221
617	100	1\	$aDumont, Julia L.$q(Julia Louisa),$d1794-1857.
617	245	10	$a""Tecumseh"" and other stories of the Ohio River Valley by Julia L. Dumont /$cedited by Sandra Parker.
617	260	\\	$aBowling Green, OH :$bBowling Green State University Popular Press,$cc2000.
617	300	\\	$a195 p. ;$c24 cm.
617	504	\\	$aIncludes bibliographical references (p. 25-27).
617	505	0\	$aTecumseh, Part I (1824) -- The life of Tecumseh, Part II (1824) -- Okumanitas, Part I (1825) -- Okumanitas, Part II (1825) -- Theodore Harland (1825) -- Ashton Grey (1832) -- Hugh Mason (1832) -- Boonesborough (1833) -- Sketches from life (1843) -- History of ""our village,"" Part I (1843) -- History of ""our village,"" Part II (1843) -- A family history (1844) -- Aunt Hetty (1856).
617	600	00	$aTecumseh,$cShawnee Chief,$d1768-1813$vFiction.
617	650	\0	$aFrontier and pioneer life$vFiction.
617	650	\0	$aShawnee Indians$vFiction.
617	651	\0	$aOhio River Valley$xSocial life and customs$vFiction.
617	651	\0	$aOhio River Valley$vFiction.
617	655	\7	$aFiction.$2fast
617	700	1\	$aParker, Sandra$q(Sandra A.)
617	776	08	$iOnline version:$aDumont, Julia L. (Julia Louisa), 1794-1857.$tTecumseh and other stories of the Ohio River Valley.$dBowling Green, OH : Bowling Green State University Popular Press, ©2000$w(OCoLC)606517230
617	988	\\	$a20020608
617	906	\\	$0DLC
			
618	LDR		01850cas a2200385 a 4500
618	001		008624936-3
618	005		20061027103405.0
618	008		010302d1999200upe\ar\\sss\\\f0\\\\0spa\d
618	010	\\	$a  2005222143
618	035	0\	$aocm46357763
618	040	\\	$aSYB$cSYB$dOCLCQ$dCLU$dPUL$dOCLCQ
618	042	\\	$alcd
618	043	\\	$as-pe---
618	050	14	$aHA1053$b.C6467
618	245	00	$aCompendios estadísticos nacionales$h[electronic resource] /$cInstituto Nacional de Estadística e Informática.
618	260	\\	$aLima, Perú :$bCentro de Documentación del INEI
618	300	\\	$aCD-ROMs ;$c4 3/4 in.
618	310	\\	$aAnnual
618	362	1\	$aBegan in 1999.
618	500	\\	$aDescription based on: 2000; title from disc label.
618	530	\\	$aIndividual titles also available on the Internet for registered users (free registration) as part of the Institute's Biblio digital de INEI (BiblioINEI).
618	538	\\	$aSystem requirements: IBM PC or compatible; Internet browser; CD-ROM drive.
618	580	\\	$aCD-ROM version of: Perú, compendio de estadísticas económica financiera, and: Perú, compendio de estadísticas sociodemográficas.
618	651	\0	$aPeru$xSocial conditions$y1968- $vStatistics$vPeriodicals.
618	651	\0	$aPeru$xEconomic conditions$y1968- $vStatistics$vPeriodicals.
618	650	\0	$aEconomic indicators$zPeru$vPeriodicals.
618	655	\7	$aCD-ROMs.$2local
618	710	2\	$aInstituto Nacional de Estadística e Informática (Peru)
618	730	02	$aPerú, compendio de estadísticas económica financiera.
618	730	02	$aPerú, compendio de estadísticas sociodemográficas.
618	776	1\	$tPerú, compendio de estadísticas económica financiera$w(DLC)sn 99017395$w(OCoLC)41131493
618	776	1\	$tPerú, compendio de estadísticas sociodemográficas$w(DLC)sn 99017877$w(OCoLC)41097760
618	785	00	$tPerú, compendio estadístico (2001 : CD-ROM)
618	988	\\	$a20020608
618	906	\\	$0OCLC
			
619	LDR		01626nam a2200349ua 4500
619	001		008625041-8
619	005		20024617124733.0
619	008		010424r1998uuuuko\\\\\\\\\\\\000\0\kor\d
619	035	0\	$aocm46805851
619	040	\\	$a*YNH*$c*YNH*$dCStRLIN
619	100	1\	$6880-01$aKwŏn, Kang,$d1567-1626.
619	240	10	$aWorks.$f1998
619	245	10	$6880-02$aPangdam Sŏnsaeng munjip /$cKwŏn Kang chŏ. Pyŏngam Sŏnsaeng munjip / Yi Kyu-jip chŏ ; [pʻyŏnjipcha Hanʾguk Munjip Pʻyŏnchʻan Wiwŏnhoe].
619	260	\\	$6880-03$aSŏul-si :$bMunjip Pʻyŏnchʻan Wiwŏnhoe :$bKyŏngin Munhwasa :$bkonggŭpchʻŏ Hanʾguk Chʻulpʻan Hyŏptong Chohap,$c1998.
619	300	\\	$a409 p. ;$c23 cm.
619	490	1\	$6880-04$aHanʾguk yŏktae munjip chʻongsŏ ;$v2572
619	546	\\	$aIn Korean$b(Hanmun).
619	500	\\	$aReprint.
619	700	12	$6880-05$aYi, Kyu-jip,$d1779-1848.$tWorks.$f1998.
619	710	2\	$6880-06$aMunjip Pʻyŏnchʻan Wiwŏnhoe (Korea)
619	740	02	$6880-07$aPyŏngam Sŏnsaeng munjip.
619	880	1\	$6100-01$a權杠,$d1567-1626.
619	880	10	$6245-02$a方潭先生文集 /$c權杠著. 屏巖先生文集/ 李圭執著 ; [編輯者韓國文集編纂委員會].
619	880	\\	$6260-03$a서울市 :$b文集編纂委員會 :$b景仁文化社 :$b供給處韓國出版協同組合,$c1998.
619	880	1\	$6490-04$a韓國歷代文集叢書 ;$v2572
619	880	12	$6700-05$a李圭執,$d1779-1848.$tWorks.$f1998.
619	880	2\	$6710-06$a文集編纂委員會 (Korea)
619	880	02	$6740-07$a屏巖先生文集.
619	830	\0	$6880-54$aHanʾguk yŏktae munjip chʻongsŏ ;$v2572.
619	880	\0	$6830-54$a韓國歷代文集叢書 ;$v2572.
619	988	\\	$a20021221
619	906	\\	$0MH
			
620	LDR		01365cam a22003134a 4500
620	001		008625143-0
620	005		20091204173659.0
620	008		001212s1999\\\\qa\a\\\\\b\\\\000\0\ara\\
620	010	\\	$a   00402112 
620	020	\\	$a9992120347
620	035	0\	$aocm45901406
620	040	\\	$aDLC-R$cDLC-R$dDLC
620	042	\\	$alcode
620	043	\\	$aa-qa---
620	050	00	$aPJ8004.8$b.R37 1999
620	100	1\	$6880-01$aRashīd, Ḥasan.
620	245	10	$6880-02$aJadalīyat al-ʻajz wa-al-fiʻl fī al-qiṣṣah al-qaṣīrah fī Qaṭar :$bdiāsah wa-mukhtārāt /$cḤasan Rashīd, Murād Mabrūk.
620	260	\\	$6880-03$a[Doha] :$bDawlat Qaṭar, al-Majlis al-Waṭanī lil-Thaqāfah wa-al-Funūn wa-al-Turāth,$c1999.
620	300	\\	$a286 p. :$bill. ;$c24 cm.
620	504	\\	$aIncludes bibliographical references.
620	650	\0	$aShort stories, Arabic$zQatar.
620	650	\0	$aShort stories, Arabic$zQatar$xHistory and criticism.
620	650	\0	$aArabic fiction$y20th century$xHistory and criticism.
620	752	\\	$aQatar$dDawḥah.
620	880	1\	$6100-01$aرشيد، حسن.
620	880	10	$6245-02$aجدلية العجز والفعل في القصة القصيرة في قطر :$bدراسة ومختارات /$cحسن رشيد، مراد مبروك.
620	880	\\	$6260-03$a[Doha] :$bدولة قطر، المجلس الوطني للثقافة والفنون والتراث،$c1999.
620	988	\\	$a20020608
620	906	\\	$0OCLC
			
621	LDR		00380nam a22001455u 4500
621	001		008625243-7
621	005		20020606104010.5
621	008		010426s2000\\\\cc\\\\\\\\\\\|||||||chi|d
621	035	0\	$aocm49506595
621	100	1\	$aSi, Qin.
621	245	10	$aZhong yang min zu da xue Zhongguo shao shu min zu yu yan wen xue xue ke zong lan
621	260	\\	$bMin zu,$c2000.
621	300	\\	$a250 p.
621	988	\\	$a20020608
621	906	\\	$0MH
			
622	LDR		00727nam a2200229 a 4500
622	001		008625345-X
622	005		20024617123543.0
622	008		010116s2000\\\\ja\a\\\\\b\\\\000\p\jpn\d
622	020	\\	$a4783723125
622	035	0\	$aocm46446982
622	040	\\	$aCU$cCU$dMH-HY
622	050	\4	$aPL862.A474$bA17 2000x
622	100	1\	$6880-01$aTamura, Ryūichi,$d1923-
622	245	10	$6880-02$aTamura Ryūichi zenshishū.
622	260	\\	$6880-03$aTōkyō :$bShichōsha,$c2000.
622	300	\\	$a1494 p. :$bill. ;$c23 cm. +$esuppl. (16 p. ; 21 cm.)
622	504	\\	$aList of the author's works: p. 1484-1494.
622	880	1\	$6100-01$a田村隆一,$d1923-
622	880	10	$6245-02$a田村隆一全詩集.
622	880	\\	$6260-03$a東京 :$b思潮社,$c2000.
622	988	\\	$a20021217
622	906	\\	$0OCLC
			
623	LDR		00965nam a2200265 a 4500
623	001		008625448-0
623	005		20020606104010.5
623	008		010426s2001\\\\ne\ac\\\\b\\\\001|0\dut\d
623	020	\\	$a9053337393
623	035	0\	$aocm48951586
623	040	\\	$aMH-FA$cMH-FA
623	043	\\	$ae-ne---
623	050	00	$aN6948$b.A474 2001
623	100	1\	$aAdrichem, Jan van.
623	245	13	$aDe ontvangst van de moderne kunst in Nederland 1910-2000 :$bPicasso als pars pro toto /$cJan van Adrichem.
623	260	\\	$aAmsterdam :$bPrometheus,$c2001.
623	300	\\	$a582 p. :$bill. (some col.), ports. ;$c23 cm.
623	504	\\	$aIncludes bibliographical references (p. 544-571) and index.
623	600	10	$aPicasso, Pablo,$d1881-1973$xAppreciation.
623	600	10	$aPicasso, Pablo,$d1881-1973$xInfluence.
623	650	\0	$aArt, Dutch$y20th century.
623	650	\0	$aArt$xCollectors and collecting$zNetherlands$xHistory$y20th century.
623	650	\0	$aAvant-garde (Aesthetics)$xHistory$y20th century.
623	988	\\	$a20020608
623	906	\\	$0MH
			
624	LDR		02010ccm a2200409 a 4500
624	001		008625553-3
624	005		20080221150043.0
624	008		851030s1748\\\\fr\opa\\\\\\\\\n\\\\fre\d
624	035	0\	$aocm44827812
624	040	\\	$aEQO$cEQO$dHMU
624	045	0\	$bd1747
624	100	1\	$aRameau, Jean-Philippe,$d1683-1764.
624	240	10	$aFêtes de l'Hymen et de l'Amour
624	245	14	$aLes festes de l'Hymen et de l'Amour, ou, Les dieux d'Egypte :$bballet heroïque /$cmis en musique par M. Rameau ; représenté pour la premiére fois sur le grand Théatre de Versailles le 15. mars 1747 & par l'Académie royale de musique le 5. novembre 1748.
